"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"29",3.74607770549112e-06,6.1871718835455e-06,0.377121349986093,0.622868716764318
"30",3.70400513272912e-05,1.7099226446105e-06,0.955835894318889,0.0441253557071387
"31",8.42316189367226e-07,9.58071644960754e-07,0.467851791048017,0.532146408564149
"32",7.55884494861953e-05,3.93689907039167e-05,0.657458620395023,0.342426422164787
"33",1.37679108746326e-06,4.85021529841075e-08,0.965969027328079,0.0340295473786806
"34",1.9654526343093e-06,2.05141676862642e-06,0.489297645053213,0.510698338077384
"35",3.78767171803377e-05,3.75253991216654e-05,0.50229175324483,0.497632844638868
"36",7.68388363249757e-06,6.45418656215399e-06,0.543481174688055,0.456504687241751
"37",9.65040647097253e-07,2.28128711598831e-05,0.0405846277957244,0.959391594292469
"38",1.08904513144762e-05,2.3512444275316e-06,0.822425414283242,0.177561344021016
"39",9.64738246609684e-07,1.01892818209807e-07,0.904471329787461,0.0955276035814741
"40",1.3351363806258e-05,3.62654717590667e-07,0.973542560277992,0.026443725703484
"41",6.91563431267871e-07,7.17173068172548e-08,0.906040030756937,0.0939592059623251
"42",1.31108784004055e-05,5.03245725628982e-07,0.963021916496837,0.0369644693790367
"43",1.06624863826411e-05,2.1813050968068e-06,0.830155912524024,0.169831243684497
"44",4.77258378729148e-07,2.56742270621098e-06,0.156751039703383,0.843245915615532
"45",6.08879331630249e-06,2.19910647384924e-05,0.216832376145533,0.783139543996413
"46",1.45788758995492e-05,5.75802628305072e-05,0.202023252452548,0.797904588408722
"47",1.71246533186059e-06,7.78276127700958e-06,0.180348415277892,0.819642089495499
"48",2.52691432762122e-06,1.04252014004331e-05,0.195094118350192,0.80489292953408
"49",3.48499447858616e-05,1.86754414886118e-05,0.651057037690628,0.348889436923097
"50",4.39019687924895e-06,2.87220303889141e-05,0.132580979059452,0.86738590871328
"51",1.52658245400768e-06,3.12507685946536e-05,0.04657278174836,0.953394440900591
"52",4.57762350708667e-05,0.000167474781648248,0.214613153767412,0.785173595215869
"53",0.00234786809389499,0.00788707778123511,0.227049348319343,0.762715705805527
