"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"(1,R1)",NA,0.00603928962201025,0.000749272448847683,NA
"(2,R1)",0.0153160577547672,NA,NA,0.00111845490949402
"(3,R1)",0.000392617010990222,NA,NA,0.00491793711878664
"(4,R1)",NA,0.000880856099660388,0.0067665532792655,NA
