"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"1",3.34004854251879e-06,8.05410747320185e-05,0.0553290580846673,0.944587060792058
"2",2.50234121734126e-06,6.35581401512859e-05,0.0613606428574804,0.938573296661151
"3",0.00518159450536352,0.0057927188430771,0.437519732559492,0.551505954092067
"4",0.000576549005724488,0.000329134071556139,0.68383135624871,0.315262960674009
"5",0.000363115745335966,0.000210890326694978,0.732066047866266,0.267359946061703
"6",0.00144697944399044,0.000435253377964355,0.9119442627929,0.0861735043851453
"7",2.66895358738069e-07,1.08747179914495e-05,0.0462164712860914,0.953772387100558
"8",0.000162251978232006,0.000459847624305786,0.323501489507985,0.675876410889477
"9",0.000812242825371506,0.00175292130408997,0.496789585717858,0.50064525015268
"10",0.00263441858918188,0.000876923758963592,0.871600524645538,0.124888133006316
"11",1.78574827283797e-09,5.93053866638367e-07,0.00845594291099298,0.991543462249392
"12",4.55359462001386e-10,2.27374808307583e-07,0.00585020527158496,0.994149566898247
"13",1.98717072129552e-09,2.90605312310512e-07,0.0132952472561104,0.986704460151406
"14",1.1719642516041e-07,3.10738042016131e-06,0.0590957264587014,0.940901048964453
"15",7.347390530182e-06,8.78548008036813e-05,0.09577719210494,0.904127605703726
"16",5.13408807514174e-06,9.88614112834294e-05,0.0390608121395422,0.960835192361099
"17",2.37068749617723e-05,5.00616393850989e-05,0.376885061614396,0.623041169871257
"18",2.00261462215723e-05,7.82980470760174e-05,0.307748847646192,0.69215282816051
"19",0.000143256409740071,0.000390931164795424,0.432747032578724,0.566718779846741
"20",0.00190507293670517,0.00294068301402009,0.521850814760818,0.473303429288457
"21",0.000684218026288387,0.000492680748616326,0.69614536662919,0.302677734595906
"22",0.000418422513183803,0.00110485765555912,0.405066803787412,0.593409916043845
"23",0.00159392111905037,0.00105092228085919,0.769212893820228,0.228142262779862
"24",0.00231244466117054,0.0089569399987398,0.289903945624456,0.698826669715634
"25",0.00197318435648739,0.0121731838930763,0.139519220609787,0.846334411140649
"26",0.00388544711065562,0.0263093944467048,0.0995265745907376,0.870278583851902
"27",0.00119314982998704,0.0244804306553582,0.0294974549408902,0.944828964573765
"28",1.40046857141174e-08,1.78616701407325e-06,0.016372315835847,0.983625883992453
"29",2.3734618723504e-07,1.41034845716013e-05,0.0210860866274059,0.978899572541835
"30",8.94549408958915e-07,4.70867537937884e-05,0.0133868888346004,0.986565129862197
"31",4.48228967765964e-08,2.93172705857005e-06,0.0259679984832041,0.974029024966841
"32",8.66814407064325e-06,0.000125051921740526,0.0537725331773919,0.946093746756797
"33",3.54780124858689e-08,2.10587822237709e-06,0.0190784137376224,0.980919444906143
"34",1.52039558494656e-07,6.68676066356621e-06,0.0411375197872763,0.958855641412502
"35",2.81124176771466e-05,8.37498428579575e-05,0.28785349853099,0.712034639208475
"36",9.87802544014292e-07,2.45230206738796e-05,0.0661772323878985,0.933797256788884
"37",2.27058386273781e-05,2.49970247160163e-06,0.952812541650639,0.0471622528082622
"38",2.77733298638391e-07,1.8620432281972e-05,0.0208229867274226,0.979158115106997
"39",8.08211581750357e-09,1.82300985526288e-06,0.00802161650010617,0.991976552407923
"40",1.40893850932973e-07,2.03020555027342e-05,0.00560444927994045,0.994375107770706
"41",7.42759504044995e-09,1.40939358260822e-06,0.0100040396438932,0.989994543534929
"42",1.50838685035782e-07,2.01252975466655e-05,0.00675298388153292,0.993226739982235
"43",1.41099273932027e-06,2.26554482690224e-05,0.0751407511123469,0.924835182446645
"44",2.68972978643413e-07,5.14315540399297e-06,0.0759030428179222,0.924091545053695
"45",7.89497909299395e-06,3.28923962932819e-05,0.250480440148238,0.749478772476376
"46",2.77006539652193e-05,7.98164907659814e-05,0.435525754726421,0.564366728128848
"47",9.49646143585586e-07,1.51714506413719e-05,0.0972561249854216,0.902727753917793
"48",3.97975327754343e-06,1.64243280787884e-05,0.281748143312884,0.718231452605759
"49",8.83396984247574e-06,5.66465022446386e-05,0.191526156904193,0.80840836262372
"50",1.82252556249838e-05,2.7295469811746e-05,0.618637803158068,0.381316676116495
"51",2.05285509332851e-05,5.66019634831178e-06,0.923603399185939,0.0763704120667791
"52",1.71642303792621e-05,0.000293265381000276,0.0925025532759052,0.907187017112715
"53",0.00157217463496777,0.011843148671249,0.128122608152084,0.858462068541699
"54",0.00749375296299781,0.0307563469502728,0.13417383286682,0.827576067219909
"55",0.01923807489423,0.0298944582355497,0.337606415677837,0.613261051192384
"56",5.67733187744508e-07,1.69720358683279e-05,0.0499795232430016,0.950002936987942
"57",2.51918428834842e-06,9.40672787878321e-06,0.27217755407055,0.727810520017283
"58",2.69338128671644e-08,2.02609245737565e-06,0.0324533754050508,0.967544571568679
"59",6.09150467776265e-07,1.78486645673899e-05,0.0470500814887587,0.952931460696206
"60",2.39617089148421e-06,1.7608039845991e-05,0.166629445891888,0.833350549897374
"61",6.30874646949905e-08,3.9556043241215e-06,0.0303933900291423,0.969602591279069
"62",1.53151530227444e-06,2.21716628118542e-05,0.0930526731401787,0.906923623681707
"63",2.8355970990197e-08,4.6092894175785e-06,0.00963404755979682,0.990361314794815
"64",2.29565141938841e-08,2.90339861086792e-06,0.012453713328311,0.987543360316564
"65",1.59163367849486e-07,2.60652289914534e-06,0.0830050443035246,0.916992190010208
"66",1.02921271464374e-07,1.5176917975721e-05,0.00841652041805053,0.991568199742702
"67",0.00235291477165505,0.0146443295334831,0.0814929942336957,0.901509761461166
"68",1.4642513181522e-08,2.31391110540056e-06,0.0100663854669512,0.98993128597943
"69",3.59382941003652e-05,2.35738402941782e-06,0.969927413023082,0.0300342912987885
"70",1.92013986529635e-10,5.37118431509461e-08,0.0100429294668973,0.989957016629246
"71",4.32508683553576e-08,1.73930316011217e-06,0.0423425581023144,0.957655659343657
"72",0.000150119878954261,9.18466735295916e-05,0.736814522694863,0.262943510752653
"73",1.91142478900405e-07,7.63310222667868e-06,0.0502355780153838,0.949756597739911
"74",3.33306963022726e-08,1.50221245958799e-06,0.0619420999427216,0.938056364514123
"75",1.36956911291601e-05,7.98827985739862e-05,0.233246457195415,0.766659964314882
"76",8.08152690072987e-05,2.66474197851587e-05,0.86628136326169,0.133611174049518
"77",4.41036533398279e-07,2.49960414014554e-05,0.0544094759262347,0.94556508699583
"78",0.0477168215912997,0.0299798352185727,0.62091829305773,0.301385050132397
"79",4.35605522396585e-08,2.53327829540307e-06,0.0474554651985517,0.952541957962601
"80",1.97979644298294e-07,8.20621191254733e-06,0.0498079529405743,0.950183642867869
"81",2.47523517289161e-05,0.000155041459508502,0.136094607661887,0.863725598526875
"82",1.02323713548566e-05,0.000135485898231213,0.0551585549776599,0.944695726752754
"83",8.70524485442172e-07,3.03374005093042e-05,0.0314801334638389,0.968488658611166
"84",3.09897885988365e-07,2.85557838878703e-05,0.00863963247619506,0.991331501842031
"85",1.79154132723238e-07,8.23047833523766e-06,0.0336481296139075,0.966343460753625
"86",5.44973393417832e-06,3.72662065101038e-05,0.163963933246537,0.835993350813019
"87",6.26301460550802e-07,3.06445809574135e-05,0.0252944243014831,0.974674304816099
"88",0.000997526439097325,0.00450756118566807,0.153099021483163,0.841395890892072
"89",0.00179162252293436,0.00159652462734643,0.529427010533558,0.467184842316162
"90",0.0243987599515689,0.0175067316717934,0.693150539234739,0.264943969141898
"91",0.000297005618005923,0.000158254408307837,0.710934434385153,0.288610305588533
"92",7.83031988199857e-05,3.51317406685684e-05,0.841528393488638,0.158358171571874
"93",0.0173253465445022,0.0713236194128993,0.147454715000485,0.763896319042113
"94",0.000100730059417038,0.000517422561992488,0.114097321661353,0.885284525717238
"95",0.235069638947685,0.682446158528225,0.0131332496152763,0.0693509529088138
"96",0.404636275252301,0.587148360480846,0.00147218760506452,0.00674317666178905
"97",0.604087008893934,0.394990164126581,0.000261604085927465,0.000661222893556851
"98",1.59346417220998e-09,5.66560770779609e-07,0.00873070800586349,0.991268723839902
"99",0.000121020709824601,0.000131958447670376,0.552249752287917,0.447497268554588
"100",5.93751680081398e-11,3.56324070519789e-08,0.00629149472004558,0.993708469588172
"101",6.4148839993269e-09,1.46666012010628e-06,0.00839320608762831,0.991605320837368
"102",5.76016019674639e-07,1.48453781202879e-05,0.0540381514634946,0.945946427142365
"103",8.20959425910628e-05,4.3052251856856e-05,0.782783287830313,0.217091563975239
"104",2.52770270793737e-07,1.09100614927989e-05,0.0429674495581827,0.957021387610054
"105",2.50345216548324e-05,9.6779399960728e-05,0.238099966528383,0.761778219550002
"106",6.51440721196021e-08,9.41038076165175e-06,0.00917326356652971,0.990817260908637
"107",2.27272453026831e-05,0.000672995712026555,0.0195286425056426,0.979775634537028
"108",2.71787951683446e-08,5.73542051641412e-06,0.00658531072056194,0.993408926680126
"109",6.836944673505e-07,4.02418504573145e-05,0.0136871980465134,0.986271876408562
"110",7.00365842547944e-07,4.26055623206617e-05,0.0122028787835902,0.987753815288247
"111",5.28886262146466e-08,4.7974593045426e-06,0.0153480731223425,0.984647076529727
"112",9.93805754847176e-06,0.000139067205009903,0.0470906135298359,0.952760381207606
"113",1.15735638656789e-07,7.63752523483972e-06,0.0271785542634856,0.972813692475641
"114",7.59090100910832e-05,2.79090276482088e-05,0.839188873839439,0.160707308122822
"115",7.79967820974445e-08,6.84046648420269e-06,0.0199088860604624,0.980084195476271
"116",4.77476366013305e-06,9.90858160453258e-05,0.0349112502782165,0.964984889142078
"117",2.12364176781799e-08,1.48248944524554e-06,0.0263370872006837,0.973661409073453
"118",4.65557793879988e-06,6.89197218976164e-05,0.0681229668878406,0.931803457812323
"119",8.39850528566627e-08,4.84291142985219e-06,0.0319998542751437,0.967995218828374
"120",8.61028866488411e-07,1.22022114882154e-05,0.0892060525129923,0.910780884246653
"121",2.64941209126158e-07,2.35416520224262e-05,0.0120526631211215,0.987923530285647
"122",9.6058244136375e-06,3.655751247503e-05,0.317953160495357,0.682000676167755
"123",1.755426210651e-10,6.41954283867134e-08,0.00841078971199456,0.991589145917035
"124",1.64125940792154e-06,2.65810402765395e-06,0.513413611527106,0.486582089109459
"125",4.00972000329258e-06,1.10281147536895e-05,0.507035048673087,0.492949913492156
"126",2.57656335282235e-05,5.61635663511197e-05,0.507700186133511,0.49221788466661
"127",2.22604413872994e-05,5.23344461389099e-05,0.508584988470484,0.491340416641989
"128",5.6633722381638e-07,2.55615627870444e-07,0.867541458840554,0.132457719206595
"129",5.0826648580321e-05,1.65835125109901e-05,0.918474502872709,0.0814580869661999
"130",2.28076804224158e-07,1.22836983405688e-07,0.907642483139453,0.0923571659467596
"131",5.82115031430948e-06,1.99335172918004e-06,0.933121322902007,0.0668708625959498
"132",5.68900679712943e-06,7.08268251936098e-07,0.974022028206605,0.0259715745183459
"133",1.38083158314395e-05,1.33072248582848e-06,0.980029014118991,0.0199558468426916
"134",1.30681362389144e-05,1.05526678594158e-06,0.983026985042363,0.0169588915546119
"135",2.49611655812592e-06,4.67074625277067e-07,0.958136643659865,0.0418603931489517
"136",5.05948474447026e-06,1.08411598542737e-07,0.995090353492753,0.00490447861090418
"137",1.0137813291546e-06,2.04689017176179e-07,0.960920021937181,0.0390787595924729
