"","(1,R1)","(2,R1)","(3,R1)","(4,R1)"
"75",2.74215003322724e-05,2.945898248701e-06,0.530471618216439,0.46949801438498
"76",1.21325696581469e-05,5.68967235222447e-06,0.136101108052497,0.863881069705492
"77",1.68281913922696e-05,2.03617905572737e-07,0.646234324961428,0.353748643229274
"78",0.0357313889659569,0.0214068602495321,0.318500941365882,0.624360809418629
"79",1.7661607647969e-06,4.66080506317117e-08,0.667516980479617,0.332481206751568
"80",6.63729471627656e-06,1.99162197786125e-07,0.67882637905526,0.321166784487826
"81",0.000126863601652945,3.18004032788235e-05,0.711879908252319,0.28796142774275
"82",0.00013283011612474,3.33307194144479e-05,0.843130510035488,0.156703329128973
"83",2.65090956751806e-05,2.79434349192242e-06,0.819729207579412,0.18024148898142
"84",2.98463372499425e-05,2.64618794204043e-06,0.971678951582357,0.028288555892451
"85",7.3726176266518e-06,4.06217967434887e-07,0.836666501020488,0.163325720143918
"86",2.26748216070352e-05,4.49299712558124e-06,0.702685609416959,0.297287222764308
"87",3.18050410553065e-05,2.77547135185849e-06,0.886319203603427,0.113646215884166
"88",0.00233364372171138,0.000291181173225927,0.689712251205433,0.30766292389963
"89",0.000933139250003515,0.00040001475419064,0.426524019022831,0.572142826972975
"90",0.0201496732238851,0.0094909914252907,0.32238214497223,0.647977190378594
"91",6.5303698660775e-05,2.8790823856452e-05,0.287780857093896,0.712125048383587
"92",1.38575521087145e-05,4.26267418484317e-06,0.182597629471619,0.817384250302087
"93",0.0657324719769321,0.00688050666207036,0.840759824987703,0.0866271963732946
"94",0.0005330627192308,9.45525678235531e-05,0.89441055844634,0.104961826266606
"95",0.787603186791203,0.0951665284016316,0.111631058855712,0.00559922595145304
"96",0.720417531450727,0.263981036241939,0.0151230568006522,0.000478375506682685
"97",0.606355370734657,0.391498585775709,0.00208742141372011,5.86220759139578e-05
"98",3.58842729156443e-07,2.10595634526193e-09,0.626542410007947,0.373457229043367
"99",7.44621463417479e-05,2.65692187339118e-05,0.414141318512895,0.585757650122029
"100",2.9567913714584e-08,5.46951988433334e-11,0.633895062529669,0.366104907847723
"101",1.09001178509643e-06,1.50949095454306e-08,0.649637100379906,0.3503617945134
"102",7.63813191044397e-06,4.65801444162182e-07,0.647622538725031,0.352369357341615
"103",1.73951061002583e-05,7.07774548969206e-06,0.196592999273948,0.803382527874462
"104",7.74561417604894e-06,3.54341862865307e-07,0.724006744573337,0.275985155470624
"105",5.38152228779468e-05,1.47138867226969e-05,0.605047286022054,0.394884184868345
"106",1.07436552693134e-05,4.27700815212801e-07,0.896278605171489,0.103710223472426
"107",0.00078598070975311,0.000141302786577033,0.91374224813313,0.0853304683705399
"108",6.2302824603695e-06,2.05260259541383e-07,0.926650202889603,0.0733433615676775
"109",4.49103163759673e-05,4.67868703380691e-06,0.935353807289006,0.0645966037075844
"110",4.5170257005214e-05,5.71587592818119e-06,0.956222925463488,0.043726188403579
"111",3.69986874046063e-06,1.21850930316744e-07,0.673725385145804,0.326270793134525
"112",0.000134702193537648,3.40674862592172e-05,0.845679115354739,0.154152114965464
"113",4.14110454787924e-06,1.24418030169584e-07,0.671697109909965,0.328298624567457
"114",1.21813082891397e-05,5.76282236364439e-06,0.151115769268734,0.848866286600613
"115",5.63399508579784e-06,2.05125005029208e-07,0.743929407012402,0.256064753867507
"116",9.69515996274189e-05,2.02636289589389e-05,0.862929139308859,0.136953645462555
"117",1.34851175298823e-06,3.23518504642532e-08,0.766706214663698,0.233292404472698
"118",5.86710526291075e-05,8.34628119484365e-06,0.775506532855876,0.2244264498103
"119",4.72563714761856e-06,1.10748145198961e-07,0.766211121648415,0.233784041966292
"120",9.37417156130036e-06,8.58547612123576e-07,0.726949316205156,0.27304045107567
"121",2.30117011305617e-05,1.82798975698992e-06,0.959606307262349,0.0403688530467635
"122",1.98212766461507e-05,2.92550101299896e-06,0.574512529547009,0.425464723675332
"123",4.4665426031389e-08,8.82927409737866e-11,0.63524667239416,0.364753282852121
"124",1.39384056712701e-06,3.08381464351066e-07,0.294516509396964,0.705481788381004
"125",6.04443575958183e-06,6.70222453707264e-07,0.33548634535403,0.664506939987757
"126",2.87333146353747e-05,6.42096578438968e-06,0.394166825596301,0.605798020123279
"127",2.68732015021845e-05,4.73145708992432e-06,0.377647944202454,0.622320451138954
"128",2.05490345538462e-07,3.74705054718048e-08,0.13666874596274,0.863331011076409
"129",8.86036203788574e-06,2.51108716130255e-06,0.116956069819397,0.883032558731404
"130",1.18976015400974e-07,5.0319090766796e-09,0.120060724883085,0.879939151108991
"131",1.44283949575631e-06,1.72510147155284e-07,0.0918989951533681,0.908099389496989
"132",5.69799854513599e-07,1.66744752865998e-07,0.0396845031724778,0.960314760282915
"133",8.61986978293727e-07,2.10466574754381e-07,0.0339070875584229,0.966091839988024
"134",6.88102103183618e-07,2.15107047953145e-07,0.0288834595594395,0.971115637231409
"135",1.34521523052199e-06,1.11102568951187e-07,0.184723371683463,0.815275171998738
"136",4.34062204186953e-06,1.22887887514215e-06,0.361133341918002,0.638861088581081
"137",8.06540008596446e-07,3.57742408277664e-08,0.200211384757807,0.799787772927944
"138",1.9166200960399e-05,2.40374152034177e-06,0.449352585659165,0.550625844398354
"139",5.50137749142348e-06,1.05593681659295e-06,0.172190905988603,0.827802536697089
"140",1.02905078470732e-07,1.44951466872206e-07,0.0115996519895861,0.988400100153869
"141",0.000147250312686571,2.21411082910285e-05,0.386865395079008,0.612965213500014
"142",3.65239525886228e-08,4.36505931190698e-11,0.669916268624459,0.330083694807938
"143",1.47089143428973e-06,8.22462752754019e-08,0.602754468274575,0.397243978587715
"144",8.96819826994789e-06,5.26246511377664e-07,0.74766716458609,0.252323340969129
"145",0.000102252127476191,2.15908436047458e-05,0.850407431496633,0.149468725532286
"146",3.07940300534289e-06,1.02184109114532e-07,0.769056638152257,0.230940180260628
"147",7.43434303603497e-05,1.20730419566823e-05,0.843064758625109,0.156848824902574
"148",4.47163936768337e-06,1.62891351216729e-07,0.747058321037967,0.252937044431314
"149",3.2368063486142e-05,7.64813804039489e-06,0.627476020189736,0.372483963608737
"150",5.82441941216806e-06,3.0170147262552e-07,0.742847659831972,0.257146214047143
"151",2.21628839740066e-05,3.49630980049545e-06,0.667365989628746,0.33260835117748
"152",2.9613609151065e-05,3.35388973057033e-06,0.792507279355478,0.20745975314564
"153",1.14734521364881e-06,1.40543121469679e-07,0.319872970001989,0.680125742109675
"154",3.73110147551835e-06,5.42980315184268e-07,0.246188411220586,0.753807314697623
"155",2.17068329889905e-05,5.77414513587962e-06,0.376837161930487,0.623135357091389
"156",3.24851765200803e-06,4.63088482730862e-07,0.176467786800013,0.823528501593852
"157",8.07933852121288e-08,1.85931446797517e-07,0.00826090199485005,0.991738831280318
"158",1.13139246203905e-06,1.28787481617069e-07,0.173132207999894,0.826866531820163
"159",1.27904382414316e-06,3.82638954601106e-07,0.0616643219481373,0.938334016369084
"160",4.42279106176511e-06,2.96728585013956e-07,0.327998883824266,0.671996396656087
"161",3.10227808655444e-06,5.73841318530823e-07,0.364446280764784,0.63555004311581
"162",3.32697378924601e-07,5.25360977390042e-08,0.229657104887629,0.770342509878895
"163",1.38929412889915e-05,1.291976616723e-06,0.43586339376805,0.564121421314045
"164",9.74033565200367e-06,5.39375407586827e-07,0.887287397761727,0.112702322527213
