"","(1,R1)","(2,R1)","(3,R1)","(4,R1)","(5,R1)","(6,R1)"
"22",0.00116785112864382,0.00061505146437006,0.000457555880147939,0.520087571649046,0.273905307532543,0.203766662345249
"23",0.00221742063486024,0.000330024327851597,0.000256367818857714,0.788641601563814,0.117375526492432,0.0911790591621836
"24",0.00588341892969654,0.00900572832568769,0.00361866884257903,0.312004920707739,0.47758481688071,0.191902446313587
"25",0.00311053745217832,0.0179810145867278,0.00418886120827013,0.119930863088446,0.693281669726244,0.161507053938134
"26",0.00287057353602017,0.0351678284288412,0.00414489189210913,0.0651794356869042,0.79852307650816,0.0941141939479649
"27",0.000656875518429281,0.0381121642924611,0.00233319781858131,0.0153246271031769,0.889140620240452,0.0544325150268995
"28",2.98599747472827e-07,4.3778132242591e-07,5.93188755422751e-07,0.224583428998482,0.329264948728224,0.446150292703469
"29",1.52346219939691e-06,7.76413401168129e-06,3.80225517438007e-06,0.116383464765348,0.593133730222952,0.290469715160314
"30",2.82077440456154e-07,4.91538637405687e-05,1.21932442304182e-06,0.00556828887154906,0.970311245088004,0.0240698107748433
"31",2.17760765909811e-07,1.75253159075164e-06,5.55891982602314e-07,0.0862012373449511,0.693744766086445,0.220051470384264
"32",9.62166789102168e-06,0.000121212393435969,1.89802251160175e-05,0.0642143460154708,0.808963130053973,0.126672709644113
"33",1.45578274879083e-08,1.83568507969002e-06,2.79541072893752e-08,0.00775094414127213,0.977363725834918,0.0148834518267951
"34",4.93582972849572e-07,3.90401230402199e-06,1.04226476949712e-06,0.090734004849401,0.717663879854318,0.191596675436234
"35",2.27614347125547e-05,6.55688540065071e-05,1.02281250189248e-05,0.230920836877097,0.665213543498787,0.103767061210378
"36",1.798538531846e-06,1.41726104574817e-05,2.77470874785261e-06,0.0959414523418376,0.756025409903385,0.14801439189704
"37",2.9445289970118e-05,1.10188350759409e-06,6.30167371762912e-07,0.944415756508368,0.0353413448284814,0.0202117213223007
"38",3.13524081654576e-07,1.6088094723585e-05,1.08875989582932e-06,0.0179252035280685,0.919809319836655,0.0622479862565749
"39",6.80787737448487e-09,1.40365304906602e-06,4.0859903098272e-08,0.00469080809391687,0.96715418351791,0.0281535570673431
