"","(1,R1)","(2,R1)","(3,R1)","(4,R1)","(5,R1)","(6,R1)"
"37",4.14078236720448e-06,4.1407823672048e-06,4.14078236720448e-06,0.999979296088164,4.14078236720713e-06,4.14078236720449e-06
"38",7.16931618999302e-07,7.1693161900048e-07,7.16931618999303e-07,0.999996415341905,7.16931619009157e-07,7.16931618999302e-07
"39",1.27020328900777e-06,1.27020328900777e-06,1.27020328900777e-06,0.999993648983555,1.27020328900779e-06,1.27020328900777e-06
"40",6.82596536767296e-07,6.82596536767311e-07,6.82596536767296e-07,0.999996587017316,6.8259653676742e-07,6.82596536767296e-07
"41",4.7289682877085e-08,4.72896828770851e-08,4.72896828770851e-08,0.999999763551586,4.72896828770854e-08,4.72896828770851e-08
"42",7.16405518436464e-07,7.16405518436464e-07,7.16405518436464e-07,0.999996417972408,7.16405518436464e-07,7.16405518436463e-07
"43",3.2340007605992e-08,3.2340007605992e-08,3.2340007605992e-08,0.999999838299962,3.2340007605992e-08,3.2340007605992e-08
"44",7.11563937768726e-07,7.11563937768727e-07,7.11563937768727e-07,0.999996442180311,7.11563937768727e-07,7.11563937768727e-07
"45",6.7376791794882e-07,6.7376791794882e-07,6.73767917948819e-07,0.99999663116041,6.73767917948819e-07,6.73767917948819e-07
"46",1.34642237301315e-07,1.3675732421651e-07,1.34642237335954e-07,0.99999932467343,1.34642533635055e-07,1.34642237296709e-07
"47",1.1856765117338e-06,1.18572552244996e-06,1.1856765117346e-06,0.999994071568424,1.18567651860043e-06,1.18567651173369e-06
"48",3.72887246855576e-06,3.72888094789717e-06,3.72887246855589e-06,0.999981355629177,3.72887246974375e-06,3.72887246855574e-06
"49",4.70778299817828e-08,3.00992187470222e-07,4.70778299818837e-08,0.999999510696492,4.70778308448719e-08,4.70778299817693e-08
"50",5.88546536436638e-07,5.92566692284187e-07,5.8854653643664e-07,0.999997053247162,5.88546536450303e-07,5.88546536436638e-07
