"","(1,R1)","(2,R1)","(3,R1)"
"553",1.40577743256876e-05,0.999545750552969,0.000440191672704999
"554",0.000417329702786148,0.966095193699249,0.0334874765979646
"555",4.19798157803784e-06,0.999977625149914,1.81768685083514e-05
"556",7.03861461080748e-06,0.999984824477766,8.13690762351614e-06
"557",0.032122277014199,0.967831847788286,4.58751975148652e-05
"558",0.0265983962051588,0.973391560461214,1.00433336273245e-05
"559",0.028131661352052,0.971703649045126,0.000164689602822405
"560",0.00321718865354105,0.996665316107225,0.000117495239234324
"561",0.023229691149942,0.976676590526726,9.37183233322015e-05
"562",0.0573894670444065,0.941692675746785,0.000917857208809008
"563",0.966194087215321,0.033577403035196,0.000228509749483518
"564",0.997329221149627,0.00253648681604231,0.000134292034330523
"565",0.999103270137974,0.00089131921647702,5.4106455494618e-06
"566",0.999690082046181,0.000282735730537762,2.71822232808949e-05
"567",0.999254981073111,0.000735683811996724,9.33511489274023e-06
"568",0.984049077240167,0.015330761393735,0.000620161366097722
"569",0.999830006673221,9.63446801331462e-05,7.36486466463151e-05
"570",0.999798494445004,1.62776052762362e-05,0.000185227949720077
"571",0.999985772558726,5.73585542767008e-06,8.49158584647838e-06
"572",0.987309852255853,0.000288090699424659,0.0124020570447222
"573",0.996192427745246,0.00191432610946375,0.00189324614529011
"574",0.999714156995584,0.000143674819889293,0.00014216818452657
"575",0.372193091973712,0.313913684813467,0.313893223212821
"576",0.00676144165695665,0.99319278887353,4.57694695137949e-05
"577",0.929326297732943,0.0701866236653995,0.000487078601657562
"578",0.999370956599352,0.000560056919354028,6.89864812941133e-05
"579",0.998379588898119,0.00159572365542157,2.46874464595532e-05
"580",0.999679013240611,0.000238964505072647,8.20222543166514e-05
"581",0.999988679773659,1.08323205469081e-05,4.87905794035593e-07
"582",0.999992049697869,4.30372381501607e-06,3.6465783158519e-06
"583",0.999925417790874,3.73494584487303e-05,3.72327506773171e-05
"584",0.999923103144501,3.84612332932821e-05,3.84356222057045e-05
"585",0.999997522388749,1.43051054462197e-06,1.04710070644815e-06
