"","(1,R1)","(2,R1)"
"170",0.999997765436877,2.23456312300131e-06
"171",0.99999740299826,2.59700174043437e-06
"172",0.999999972000804,2.799919626256e-08
"173",0.999992638194541,7.36180545857359e-06
"174",0.99996491047572,3.50895242803923e-05
"175",0.999992366500919,7.63349908144489e-06
"176",0.999444920175513,0.000555079824487066
"177",0.999998369139478,1.6308605222686e-06
"178",0.9999997045482,2.95451799683059e-07
"179",0.999984518724333,1.54812756671957e-05
"180",0.999998486313425,1.51368657505518e-06
"181",0.999991189778546,8.81022145377377e-06
"182",0.999999847323448,1.5267655221135e-07
"183",0.999775706004354,0.000224293995645768
"184",0.999997005213822,2.99478617835822e-06
"185",0.999988722982528,1.12770174720328e-05
"186",0.999988807442343,1.11925576571662e-05
"187",0.999990722307555,9.27769244522921e-06
"188",0.999996489202355,3.51079764455134e-06
"189",0.999980181963086,1.98180369142527e-05
"190",0.999983448050247,1.65519497531571e-05
"191",0.999479419609538,0.000520580390461991
"192",0.999987302079402,1.26979205983475e-05
"193",0.936916517890084,0.0630834821099159
"194",0.629194688780784,0.370805311219216
"195",0.00241146763790502,0.997588532362095
"196",0.618521007226537,0.381478992773463
"197",0.942579591316262,0.0574204086837379
"198",0.00851315635534074,0.991486843644659
"199",0.937801233007714,0.0621987669922859
"200",0.464189387436935,0.535810612563065
"201",0.98711425521295,0.0128857447870499
"202",0.991857046428807,0.00814295357119328
"203",0.958811748287523,0.0411882517124768
"204",0.99973874247978,0.000261257520220501
"205",0.988124099618044,0.0118759003819562
"206",0.962639014495465,0.0373609855045352
"207",0.992740739431048,0.00725926056895195
"208",0.981607596067914,0.0183924039320857
"209",0.999999675612271,3.24387729246639e-07
"210",0.999945786319299,5.42136807007039e-05
"211",0.999690744219579,0.000309255780421346
"212",0.999999159141444,8.40858556295947e-07
"213",0.992228790327443,0.00777120967255707
"214",0.0380367331667197,0.96196326683328
"215",0.994579908338195,0.00542009166180537
"216",0.9999385479518,6.1452048199788e-05
"217",0.993614457308702,0.00638554269129828
"218",0.999946424596124,5.35754038758992e-05
"219",0.519349559754126,0.480650440245874
"220",0.519211806415801,0.480788193584199
"221",0.000965503715692149,0.999034496284308
"222",0.000720708983743379,0.999279291016257
"223",2.09326428550289e-05,0.999979067357145
"224",0.999999836399766,1.63600233807213e-07
"225",0.999955136054124,4.48639458760988e-05
"226",0.99999973039739,2.69602609737754e-07
"227",0.99999964816555,3.51834450446396e-07
"228",0.999999487830436,5.12169564174469e-07
"229",0.999996174665607,3.82533439302403e-06
"230",0.999947432745951,5.25672540489838e-05
"231",0.999999951944375,4.80556251128144e-08
"232",0.99999346189147,6.53810853038787e-06
"233",0.999999563655698,4.36344302318395e-07
"234",0.999984122148059,1.58778519409103e-05
"235",0.999953182961047,4.6817038952944e-05
"236",0.999999286300421,7.13699578973219e-07
"237",0.999986890939556,1.31090604436596e-05
"238",0.999979827984853,2.01720151466617e-05
"239",0.999997152369477,2.84763052283133e-06
"240",0.999717170345368,0.000282829654631562
"241",0.999968198371916,3.18016280844792e-05
"242",0.999996555009824,3.44499017596631e-06
"243",0.999997572625158,2.42737484155489e-06
"244",0.999995010324217,4.98967578330763e-06
"245",0.999994217205775,5.78279422524231e-06
"246",0.999874077119523,0.000125922880477136
"247",0.999992704320317,7.29567968262683e-06
"248",0.999999997479352,2.52064829129963e-09
"249",0.999975611784594,2.43882154061322e-05
"250",0.999996408800111,3.59119988917901e-06
"251",0.99998812998669,1.18700133098123e-05
"252",0.999551981425963,0.000448018574037274
"253",0.99998682469365,1.31753063502287e-05
"254",0.999556450030235,0.000443549969765042
"255",0.999999994692967,5.30703269151812e-09
"256",0.999884805198377,0.000115194801622649
"257",0.99999997248609,2.7513910421988e-08
"258",0.99999994086513,5.91348703918564e-08
"259",0.999999956439809,4.35601908189136e-08
"260",0.999984746885105,1.52531148950977e-05
"261",0.999991111359562,8.88864043775283e-06
"262",0.999989332250984,1.06677490162616e-05
"263",0.999999999597777,4.02223478575917e-10
"264",0.999999989014159,1.09858411045942e-08
"265",0.999968288426023,3.1711573976886e-05
"266",0.980349745526944,0.0196502544730561
"267",0.999997486418462,2.51358153786839e-06
"268",0.999995039829968,4.9601700316657e-06
"269",0.999999653515828,3.46484172504359e-07
"270",0.999997514992784,2.48500721561337e-06
"271",0.999970393729606,2.96062703936857e-05
"272",0.999993208414398,6.79158560195835e-06
"273",0.999996339849942,3.66015005782414e-06
"274",0.99998143987174,1.85601282597854e-05
"275",0.999998131015213,1.86898478739432e-06
"276",0.999981256229402,1.87437705981977e-05
"277",0.999993533445532,6.46655446823767e-06
"278",0.999996614987867,3.38501213302069e-06
"279",0.999989106090475,1.08939095252024e-05
"280",0.999997083573347,2.91642665260997e-06
"281",0.999999498052492,5.01947508148457e-07
"282",0.999999903799758,9.6200241671696e-08
"283",0.999999997001305,2.99869526564348e-09
"284",0.999999951760453,4.82395474614622e-08
"285",0.999611227727037,0.000388772272963422
"286",0.977772383926317,0.0222276160736832
"287",0.999919932495088,8.00675049123104e-05
"288",0.999999981380904,1.86190965388836e-08
"289",0.999999772866261,2.27133739283992e-07
"290",0.999998599359654,1.40064034605585e-06
"291",0.999964527897042,3.54721029578439e-05
"292",0.999997213856972,2.78614302827248e-06
"293",0.999976252215911,2.37477840888167e-05
"294",0.999970170901544,2.98290984563003e-05
"295",0.9999993393306,6.60669400043922e-07
"296",0.999995707084463,4.29291553671691e-06
"297",0.999980127142292,1.98728577077708e-05
"298",0.999979238707616,2.07612923837447e-05
"299",0.999992590543557,7.40945644315366e-06
"300",0.999732458922675,0.000267541077325236
"301",0.99999350840482,6.49159518020707e-06
"302",0.999995490312907,4.50968709269274e-06
"303",0.999996003228101,3.99677189914068e-06
"304",0.999787546168781,0.000212453831218954
"305",0.999993929432263,6.07056773671141e-06
"306",0.999998287948845,1.71205115450307e-06
"307",0.999998194987464,1.80501253594225e-06
"308",0.999999744283109,2.55716890450079e-07
"309",0.999686568387617,0.000313431612382604
"310",0.987038466701703,0.0129615332982973
"311",0.969989566365787,0.0300104336342128
"312",0.43917519543591,0.56082480456409
"313",0.99999450239024,5.49760975969441e-06
"314",0.99998614441502,1.38555849800006e-05
"315",0.999998811386484,1.18861351547632e-06
"316",0.999998974644175,1.02535582542947e-06
"317",0.99999626981481,3.73018518966585e-06
"318",0.999999707893835,2.92106164876656e-07
"319",0.999999878635563,1.21364437148726e-07
"320",0.999999833336656,1.66663343803387e-07
"321",0.999999735488719,2.64511280501671e-07
"322",0.999989507544948,1.04924550515943e-05
"323",0.999989070723808,1.09292761915306e-05
"324",0.999985972082008,1.40279179924087e-05
"325",0.999998464570609,1.53542939119424e-06
"326",0.999999787555796,2.12444203811324e-07
"327",0.999998477099538,1.52290046203462e-06
"328",0.999981945519129,1.80544808704786e-05
"329",0.999980877078908,1.91229210919579e-05
"330",0.999999593886895,4.0611310550696e-07
"331",0.999960909199493,3.90908005071341e-05
"332",0.99999956458778,4.35412220100489e-07
"333",0.999972911776501,2.70882234989594e-05
"334",0.999999747305147,2.52694852880877e-07
"335",0.999976529178213,2.34708217874651e-05
"336",0.999999716964847,2.83035153218515e-07
"337",0.999986974209345,1.30257906548649e-05
"338",0.999999511602486,4.88397514249898e-07
"339",0.999988371435954,1.16285640459687e-05
"340",0.999992577901064,7.42209893595229e-06
"341",0.999999857225405,1.42774595187505e-07
"342",0.999995233115088,4.76688491166128e-06
"343",0.99997567319464,2.4326805360233e-05
"344",0.999994203430881,5.79656911941908e-06
"345",0.999990185133089,9.81486691104591e-06
"346",0.999999896139808,1.03860191661686e-07
"347",0.999999915464848,8.45351518467545e-08
"348",0.999999036033194,9.63966805865963e-07
"349",0.999839053587372,0.000160946412628232
"350",0.999958100897668,4.18991023319157e-05
"351",0.965701430131288,0.0342985698687118
"352",0.999971165367665,2.88346323354665e-05
"353",0.999415695799428,0.000584304200572361
"354",0.999993075570945,6.92442905456071e-06
"355",0.999998778793077,1.22120692341226e-06
"356",0.999999498288891,5.01711109467319e-07
"357",0.999999395422581,6.04577419338239e-07
"358",0.999999713896792,2.86103208120876e-07
"359",0.999993133227177,6.86677282301998e-06
"360",0.999987785153469,1.22148465314021e-05
"361",0.999999576055681,4.23944319337173e-07
"362",0.999999490881792,5.09118207803706e-07
"363",0.999760275140244,0.000239724859755905
"364",0.999499384261329,0.000500615738670604
"365",0.999999364986373,6.35013627133499e-07
"366",0.999992478385467,7.52161453294746e-06
"367",0.999998910022802,1.08997719800273e-06
"368",0.999821235021951,0.000178764978048553
"369",0.999999546759254,4.53240745736976e-07
"370",0.999997892254587,2.1077454132298e-06
"371",0.999999935344273,6.46557267406882e-08
"372",0.999999018425367,9.81574632966504e-07
"373",0.999999986783326,1.32166734715296e-08
"374",0.9999995830351,4.16964899921398e-07
"375",0.999999367185536,6.32814463730261e-07
"376",0.999998886374007,1.11362599274151e-06
"377",0.999993096596316,6.90340368411915e-06
"378",0.999999442145937,5.57854063516023e-07
"379",0.999999899330139,1.00669860938224e-07
"380",0.999999258686225,7.41313775425404e-07
"381",0.999995549178377,4.45082162350791e-06
"382",0.999985589724618,1.44102753816729e-05
"383",0.999994660599551,5.33940044922646e-06
"384",0.999995113802076,4.88619792388148e-06
"385",0.999739947848381,0.000260052151618721
"386",0.999992243673161,7.75632683928947e-06
"387",0.999996295391289,3.70460871097016e-06
"388",0.999999302486405,6.97513594509126e-07
"389",0.999998555857897,1.44414210266713e-06
"390",0.999989721205167,1.02787948330351e-05
"391",0.999989005516495,1.09944835053249e-05
"392",0.999999168368909,8.31631090712461e-07
"393",0.999999611705474,3.88294526334727e-07
"394",0.999997670965369,2.32903463083475e-06
"395",0.999992632936685,7.36706331483307e-06
"396",0.999989932651476,1.00673485240356e-05
"397",0.991624486034565,0.00837551396543507
"398",0.999999956520519,4.3479480577226e-08
"399",0.999995381594402,4.61840559767699e-06
"400",0.999997148302946,2.85169705413028e-06
"401",0.999999966471569,3.35284313762082e-08
"402",0.999994614440857,5.38555914334131e-06
"403",0.999999020433344,9.7956665595351e-07
"404",0.999645971885659,0.000354028114340983
"405",0.999722410234952,0.000277589765047661
"406",0.99609185426441,0.00390814573558948
"407",0.999999962995926,3.70040737462475e-08
"408",0.999974190485872,2.58095141280418e-05
"409",0.999964579017263,3.5420982737234e-05
"410",0.999999992167597,7.83240264556552e-09
"411",0.999999957774984,4.2225015616868e-08
"412",0.999998099993372,1.90000662841079e-06
"413",0.999999167037325,8.32962674943261e-07
"414",0.999998190760441,1.80923955937935e-06
"415",0.99999909632604,9.03673960109414e-07
"416",0.9996593637834,0.000340636216600358
"417",0.999149120959401,0.000850879040598923
"418",0.975271877816483,0.0247281221835174
"419",0.999999421454667,5.78545332803579e-07
"420",0.999999337949956,6.62050044326491e-07
"421",0.999982897611673,1.71023883265061e-05
"422",0.999997609424845,2.39057515522067e-06
"423",0.999986128611483,1.38713885166472e-05
"424",0.999445810806029,0.000554189193971355
"425",0.999999803173478,1.96826521964384e-07
"426",0.999998506952639,1.49304736130094e-06
"427",0.999989813649427,1.01863505731772e-05
"428",0.999996717760322,3.28223967801818e-06
"429",0.999997880711551,2.11928844861618e-06
"430",0.99999602726849,3.97273151044191e-06
"431",0.999997547121943,2.45287805714533e-06
"432",0.999993668822689,6.33117731132738e-06
"433",0.999966423978379,3.35760216211996e-05
"434",0.999512278687196,0.00048772131280366
"435",0.999157405786157,0.000842594213842559
"436",0.999999321736285,6.78263714696258e-07
"437",0.999994280363463,5.71963653650743e-06
"438",0.999977053531108,2.29464688920561e-05
"439",0.999975924935867,2.40750641330053e-05
"440",0.999999021152483,9.78847517430585e-07
"441",0.999998542480844,1.45751915566429e-06
"442",0.999993464109857,6.53589014268301e-06
"443",0.999999092544669,9.07455330778867e-07
"444",0.9999986516719,1.34832809960733e-06
"445",0.999985728210829,1.42717891710368e-05
"446",0.999991913840102,8.08615989759221e-06
"447",0.999999972159214,2.78407863338835e-08
"448",0.999996379253424,3.62074657606582e-06
"449",0.999976411456816,2.35885431838501e-05
"450",0.999997178102145,2.82189785523823e-06
"451",0.99999202561733,7.97438267039597e-06
"452",0.999994734864763,5.26513523710806e-06
"453",0.99999368236029,6.31763970957034e-06
"454",0.999999878895848,1.21104151590117e-07
"455",0.999997751134153,2.24886584692658e-06
"456",0.999981531991968,1.84680080321482e-05
"457",0.999998286087208,1.71391279173341e-06
"458",0.999982817924175,1.71820758254351e-05
"459",0.999999901081649,9.89183514404311e-08
"460",0.999985548715427,1.44512845726766e-05
"461",0.99999000952746,9.99047254034135e-06
"462",0.999961660917159,3.83390828413315e-05
"463",0.999461514230409,0.000538485769591372
"464",0.985237247856698,0.0147627521433022
"465",0.999999925458228,7.45417723109883e-08
"466",0.999996372614324,3.62738567604538e-06
"467",0.999993471901463,6.52809853737845e-06
"468",0.999987285336988,1.27146630118142e-05
"469",0.999992336454731,7.66354526937826e-06
"470",0.999992935506546,7.06449345398768e-06
"471",0.999989692607542,1.03073924575523e-05
"472",0.999999995882297,4.11770288881693e-09
"473",0.999999703751522,2.96248478136474e-07
"474",0.999999699184092,3.00815908148508e-07
"475",0.999990738541327,9.26145867264453e-06
"476",0.99997172644182,2.82735581802424e-05
"477",0.999990048837138,9.95116286182493e-06
"478",0.999993851921409,6.14807859135427e-06
"479",0.999999241469758,7.58530241587298e-07
"480",0.999971298564683,2.87014353165822e-05
"481",0.999999666276418,3.33723582064851e-07
"482",0.999972766054162,2.72339458384276e-05
"483",0.999993526335118,6.47366488190712e-06
"484",0.999982858664656,1.71413353437304e-05
"485",0.999999989944281,1.00557186582418e-08
"486",0.999999178537804,8.21462195917692e-07
"487",0.999702164381717,0.000297835618283423
"488",0.957056145028187,0.0429438549718132
"489",0.999978937402754,2.10625972454966e-05
"490",0.999999690488863,3.0951113692349e-07
"491",0.999992086868487,7.91313151261787e-06
"492",0.99998039079891,1.96092010905052e-05
"493",0.999996085335973,3.91466402672415e-06
"494",0.999997249717912,2.75028208796235e-06
"495",0.999994716043282,5.28395671803721e-06
"496",0.99999087631636,9.1236836405629e-06
"497",0.999984323592544,1.5676407455568e-05
"498",0.999999994589363,5.41063734849123e-09
"499",0.999999829100872,1.70899127554496e-07
"500",0.999947135179605,5.28648203952825e-05
"501",0.999999933488016,6.65119837434366e-08
"502",0.999995006629007,4.99337099252602e-06
"503",0.999971509408541,2.84905914595106e-05
"504",0.99997549075969,2.45092403101692e-05
"505",0.999999953645657,4.63543432026041e-08
"506",0.999990934669663,9.0653303367679e-06
"507",0.999971258996451,2.87410035491656e-05
"508",0.999999008074223,9.91925777445239e-07
"509",0.999990215570965,9.78442903480239e-06
"510",0.999990609428583,9.39057141729569e-06
"511",0.999994313403963,5.68659603689644e-06
"512",0.999987694184059,1.23058159413617e-05
"513",0.999999931805875,6.81941253449938e-08
"514",0.999986891807354,1.3108192646483e-05
"515",0.999983954184843,1.60458151569064e-05
"516",0.999973753273468,2.62467265324574e-05
"517",0.999999843059968,1.56940031642118e-07
"518",0.999979830716204,2.01692837964301e-05
"519",0.999979266615252,2.07333847482713e-05
"520",0.999999351681545,6.48318454999705e-07
"521",0.999969037834233,3.09621657667501e-05
"522",0.999997482338503,2.51766149698777e-06
"523",0.999998200925842,1.79907415812293e-06
"524",0.999998878444969,1.12155503127669e-06
"525",0.999982282169519,1.77178304810072e-05
"526",0.999999152366034,8.47633966077233e-07
"527",0.999999836077395,1.63922604763246e-07
"528",0.999995819239983,4.18076001711981e-06
"529",0.999999960936742,3.90632579192672e-08
"530",0.999993086324985,6.91367501530117e-06
"531",0.999999760041634,2.39958365757415e-07
"532",0.999999466026903,5.33973097133995e-07
"533",0.999995685225582,4.31477441832117e-06
"534",0.999999992559077,7.4409224930678e-09
"535",0.999999514106641,4.85893359181024e-07
"536",0.999960903388989,3.90966110108563e-05
"537",0.999999873376248,1.26623751637636e-07
"538",0.999922698550144,7.73014498557822e-05
"539",0.999999987428879,1.25711208218751e-08
"540",0.999999168564287,8.31435713484684e-07
"541",0.999986595329715,1.34046702850147e-05
"542",0.998833110413447,0.00116688958655272
"543",0.999945396364106,5.46036358945048e-05
"544",0.999999804910013,1.95089987316323e-07
"545",0.99994461453842,5.53854615803228e-05
"546",0.999999479582798,5.20417202380047e-07
"547",0.99998992812935,1.0071870650247e-05
"548",0.99999974446346,2.55536539582163e-07
"549",0.999993895932861,6.10406713925648e-06
"550",0.99997596450674,2.40354932604976e-05
"551",0.999965229527889,3.4770472111106e-05
"552",0.999991372301117,8.62769888292662e-06
"553",0.999997321266581,2.67873341887656e-06
"554",0.9999897800485,1.021995150024e-05
"555",0.999305409038687,0.000694590961312504
"556",0.998139030731856,0.00186096926814417
"557",0.419484866653295,0.580515133346705
"558",0.99984788538129,0.000152114618710419
"559",0.999999080019568,9.19980431938304e-07
"560",0.939733226783318,0.0602667732166819
"561",0.756439008761282,0.243560991238718
"562",0.999999971279305,2.87206951054637e-08
"563",0.999999883255221,1.16744779138412e-07
"564",0.999999510560804,4.89439196048187e-07
"565",0.999996635475121,3.36452487874801e-06
"566",0.999967374921083,3.26250789167357e-05
"567",0.999991984802614,8.01519738572554e-06
"568",0.999990342673796,9.65732620349553e-06
"569",0.999996858545269,3.14145473117126e-06
"570",0.999998410907385,1.58909261519978e-06
"571",0.999999130201708,8.69798291628548e-07
"572",0.999997100913521,2.89908647901453e-06
"573",0.999984139159189,1.5860840810973e-05
"574",0.999996287276655,3.71272334505206e-06
"575",0.999990391615299,9.60838470070787e-06
"576",0.9999898601648,1.01398351996407e-05
"577",0.99997978455913,2.02154408702576e-05
"578",0.999995696965886,4.30303411386073e-06
"579",0.999997534455218,2.46554478253124e-06
"580",0.999998896828224,1.10317177589182e-06
"581",0.999994400201087,5.59979891264377e-06
"582",0.999997832197976,2.16780202405911e-06
"583",0.999999921599187,7.84008128305898e-08
"584",0.999971340944378,2.8659055621875e-05
"585",0.999999303005551,6.96994448595236e-07
"586",0.999999950648057,4.93519429655929e-08
"587",0.99999840860436,1.59139563966632e-06
"588",0.999978018985815,2.19810141852407e-05
"589",0.999999491762725,5.0823727528705e-07
"590",0.999984907618509,1.50923814905542e-05
"591",0.99999802842372,1.97157628025791e-06
"592",0.999999806238288,1.9376171180916e-07
"593",0.999995240731122,4.75926887839673e-06
"594",0.999999908849896,9.1150104270064e-08
"595",0.999996629745537,3.37025446300472e-06
"596",0.999996623303701,3.37669629936911e-06
"597",0.99999953829352,4.6170648018994e-07
"598",0.999999767186477,2.32813522666068e-07
"599",0.999999942649166,5.73508342235172e-08
"600",0.999998856413492,1.14358650798299e-06
"601",0.999982514455996,1.74855440040743e-05
"602",0.999998664344673,1.3356553267126e-06
"603",0.999981979239388,1.80207606121892e-05
"604",0.999999652936252,3.47063747737973e-07
"605",0.999992657019644,7.34298035618705e-06
"606",0.999999923169827,7.68301725319116e-08
"607",0.999997892760286,2.10723971451182e-06
"608",0.999996609257392,3.39074260773939e-06
"609",0.999827045494769,0.000172954505230603
"610",0.99999975780879,2.42191210111938e-07
"611",0.999996330372993,3.66962700695009e-06
"612",0.999999779131017,2.20868983060636e-07
"613",0.999998095705701,1.90429429951896e-06
"614",0.999999785909211,2.14090788593171e-07
"615",0.999998451228645,1.54877135484854e-06
"616",0.999998441002223,1.55899777727784e-06
"617",0.999999711124347,2.88875653139214e-07
"618",0.999999927509396,7.2490603632264e-08
"619",0.99999742807969,2.57192031030586e-06
"620",0.999999890674128,1.09325871813282e-07
"621",0.99999996218948,3.7810520112157e-08
"622",0.999998804671287,1.19532871263662e-06
"623",0.99998651863812,1.34813618796475e-05
"624",0.99999632435736,3.67564263957156e-06
"625",0.999998705770849,1.29422915145394e-06
"626",0.999997262515591,2.73748440922423e-06
"627",0.999998820556412,1.17944358755129e-06
"628",0.999999575843879,4.24156121056209e-07
"629",0.999999248004338,7.51995661953434e-07
"630",0.999999929466428,7.05335718100127e-08
"631",0.999997226584317,2.77341568292143e-06
"632",0.999996374081207,3.62591879296388e-06
"633",0.999571231669135,0.000428768330865376
"634",0.999989001606361,1.09983936395865e-05
"635",0.999999921676955,7.83230454666745e-08
"636",0.999999559511158,4.40488842282654e-07
"637",0.999990508388474,9.49161152548578e-06
"638",0.99921131331631,0.000788686683689636
"639",0.999991945817029,8.05418297111536e-06
"640",0.99999865849065,1.34150934966184e-06
"641",0.999963277501888,3.67224981118041e-05
"642",0.999996336923671,3.66307632929191e-06
"643",0.999988542547372,1.14574526275148e-05
