"","(1,R1)","(2,R1)","(3,R1)"
"406",7.21085960379573e-07,0.999815559905341,0.000183719008698629
"407",7.74635895652853e-06,0.999380865763305,0.000611387877738481
"408",8.62197958632139e-07,0.999781685176465,0.000217452625575949
"409",2.51926949255329e-06,0.999714555220741,0.00028292550976617
"410",2.13020321363428e-06,0.999603608350803,0.000394261445983575
"411",1.59250757883216e-06,0.999579121181258,0.000419286311162748
"412",8.59210483692423e-07,0.99983272339216,0.00016641739735663
"413",7.79387398803965e-07,0.999806456266369,0.000192764346232652
"414",6.47943110441197e-07,0.999885884047231,0.000113468009658705
"415",7.57082335138915e-07,0.9973708576956,0.00262838522206497
"416",5.92002881676326e-07,0.9495885416625,0.0504108663346183
"417",9.26054314358066e-07,0.999729469200227,0.000269604745458435
"418",4.13947270311009e-07,0.999880161196303,0.0001194248564264
"419",5.18140254989619e-09,0.999979195270576,2.07995480210938e-05
"420",1.00479074334087e-06,0.999775877789034,0.000223117420222837
"421",3.27971181160776e-06,0.999509579099061,0.000487141189127827
"422",4.2375042883032e-06,0.999458855412376,0.000536907083335603
"423",1.9023034700998e-06,0.999730492256026,0.00026760544050396
"424",9.16150057625293e-07,0.999808815281598,0.000190268568344354
"425",2.96680383937618e-06,0.999528533864958,0.000468499331203066
"426",2.80749609775155e-07,0.999916944498573,8.2774751816833e-05
"427",1.69915407572863e-07,0.99992201594377,7.78141408227247e-05
"428",8.97876263968527e-07,0.999827155941247,0.000171946182489415
"429",9.32451786304902e-08,0.999984911023349,1.49957314725329e-05
"430",3.59748764559869e-08,0.999798494081368,0.00020146994375512
"431",0.00140596869828436,0.0385418499165686,0.960052181385147
"432",1.87637081051315e-08,0.999982712454695,1.72687815966665e-05
"433",3.4405880657361e-08,0.999986692345981,1.32732481381029e-05
"434",4.01048736671363e-08,0.999976251724765,2.37081703612201e-05
"435",2.25397237760526e-06,0.99960164070766,0.000396105319962869
"436",3.98807612941238e-06,0.999600977980563,0.000395033943307399
"437",4.842951734122e-06,0.999502712304815,0.000492444743451143
"438",2.3279028259838e-07,0.999926755485862,7.30117238551081e-05
"439",9.84225481756809e-08,0.999991584581579,8.31699587322211e-06
"440",2.66586374029813e-07,0.999888283994265,0.000111449419361395
"441",4.11576304028201e-06,0.999432608754256,0.00056327548270403
"442",4.6857450656647e-06,0.999395593609731,0.000599720645202954
"443",5.49722032954186e-08,0.999971881812999,2.80632147975738e-05
"444",1.07057739827852e-05,0.999021652043167,0.000967642182850459
"445",7.71569286339974e-08,0.999969563698986,3.03591440850202e-05
"446",7.57844520256715e-06,0.999219232580459,0.000773188974338812
"447",3.62128575591442e-08,0.999978855647621,2.11081395217492e-05
"448",6.04145310003391e-06,0.999306357539859,0.000687601007040729
"449",4.26165970214248e-08,0.999974820827115,2.51365562877653e-05
"450",2.42784773432382e-06,0.999597319819254,0.000400252333011514
"451",7.48093733680189e-08,0.999953057884246,4.68673063801327e-05
"452",2.55792866368788e-06,0.999589171643412,0.000408270427924345
"453",1.24977272968354e-06,0.999736921431541,0.000261828795729768
"454",2.00421146369487e-08,0.999989076619236,1.09033386490043e-05
"455",1.26258989959299e-06,0.99959423248474,0.000404504925360084
"456",6.55517613736902e-06,0.999236923833642,0.00075652099022084
"457",2.85293429092581e-07,0.997941781720133,0.00205793298643815
"458",4.2731075545159e-06,0.999147561155436,0.000848165737009198
"459",9.90781586144911e-07,0.977430764032363,0.0225682451860506
"460",1.42656052187811e-08,0.999991834118006,8.15161638931074e-06
"461",1.19570174461598e-08,0.99999227729585,7.71074713266057e-06
"462",5.74201033628293e-08,0.999967751929717,3.21906501797806e-05
"463",1.19590897394811e-06,0.999720925153058,0.000277878937967713
"464",5.36684463567793e-06,0.999323010284662,0.000671622870702151
"465",4.72519246371529e-06,0.999568711464451,0.000426563343084875
"466",4.6440783234574e-06,0.999392792836496,0.000602563085180986
"467",3.94290063731691e-06,0.999609590408724,0.000386466690638922
"468",2.70600384684837e-06,0.999736234995753,0.0002610590004006
"469",1.98215338317457e-07,0.999947234320469,5.25674641925271e-05
"470",7.77290086062323e-08,0.999967966887992,3.19553829996211e-05
"471",0.000425210691348784,0.995004786993995,0.00457000231465611
"472",8.7023927783412e-08,0.999965031514631,3.48814614409856e-05
"473",4.94361897258734e-08,0.999966477675307,3.34728885028889e-05
"474",3.49433554773967e-06,0.99922522142903,0.000771284235422166
"475",0.000226909840502729,0.990893356206798,0.00887973395269918
"476",0.00380229091917578,0.955017425580008,0.041180283500816
