"","(1,R1)","(2,R1)","(3,R1)"
"(1,R1)",NA,0.000334926138812325,0.000334926138812325
"(2,R1)",0.000334926138812325,NA,0.000334926138812325
"(3,R1)",0.000334926138812325,0.000334926138812325,NA
