Estimate,StdErr,z.value,lowerbootCI,upperbootCI,p.value,name
2.638793042694749,1.2109693759029332,2.1790749586274134,2.3375907964836733,2.638793042694749,0.029326100177658777,(Intercept)
-0.021316962314181415,0.010099626311994542,-2.110668420361743,-0.024179500162031346,-0.021316962314181415,0.03480082218285654,abs_meanlat
1.6702664144403445,0.8256752706100763,2.022909579459992,-1.110277360013848,1.6702664144403445,0.043082470728610434,(Intercept)1
0.1628507500927716,0.07231526830196862,2.25195527744918,0.1628507500927716,0.2724793455441579,0.02432509836241781,meanLAI
